Customer ID,name,main_category,sub_category
12338,"Samsung 1.5 Ton 5 Star Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-Bacteria, 2023 Model AR18CYNZABE W...",appliances,Air Conditioners
2521,"Voltas 1.5 Ton 5 Star, Inverter Window AC (Copper, 2-in-1 Adjustable Mode, 2023 Model, 185V Vertis Elite, White)",appliances,Air Conditioners
7048,"Samsung 1 Ton 3 Star Inverter Split Ac (Copper, Convertible 5-In-1 Cooling Mode, Easy Filter Plus (Anti-Bacteria), 2023 Mo...",appliances,Air Conditioners
6704,"LG 1.0 Ton 5 Star DUAL Inverter Wi-Fi Window AC (Copper, Convertible 4-in-1 cooling, PW-Q12WUZA, 2022 Model, HD Filter, Wh...",appliances,Air Conditioners
6320,"Godrej 1.5 Ton 3 Star 5-In-1 Convertible, Inverter Split AC (100% Copper,I-Sense, 2023 Model, AC 1.5T EI 18TINV3R32-GWA/AC...",appliances,Air Conditioners
44311,"Voltas 2 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 243V Vectra Elite, Wh...",appliances,Air Conditioners
21401,"Samsung 1.5 Ton 3 Star Wi-fi Enabled, Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Ant...",appliances,Air Conditioners
1364,"Whirlpool 1.0 Ton 3 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3K1...",appliances,Air Conditioners
37125,"Whirlpool 1.5 Ton 5 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I3...",appliances,Air Conditioners
11069,"Voltas 0.8 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 103V Vectra Elite, ...",appliances,Air Conditioners
37543,"LG 0.8 Ton 3 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti Virus protectio...",appliances,Air Conditioners
4576,"Daikin 1 Ton 5 Star Inverter Split AC (Copper, PM 2.5 Filter, 2022 Model, MTKM35U, White)",appliances,Air Conditioners
4576,"Blue Star 1 Ton Fixed Speed Portable AC (Copper, Anti Bacterial Silver Coating, Self Diagnosis, Comfort Sleep Modes-Auto/C...",appliances,Air Conditioners
10762,"Blue Star 1 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydrop...",appliances,Air Conditioners
5616,"Panasonic 1.5 Ton 3 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, PM ...",appliances,Air Conditioners
6795,"Samsung 1 Ton 3 Star Wi-fi Enabled, Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-...",appliances,Air Conditioners
43648,"Daikin 1.5 Ton 3 Star Fixed Speed Split AC (Copper, PM 2.5 Filter, 2022 Model, FTL50U, White)",appliances,Air Conditioners
18467,"Carrier 1.5 Ton 3 Star Fixed Speed Window AC( Copper,High Density Filter for Dust Filtration, 2Way Air Directional Contro...",appliances,Air Conditioners
13389,"IFB 1.5 Ton 3 Star Heavy Duty Inverter Split AC (Copper, Convertible Flexi 8-in-1 Cooling, PM 0.3 Filter, 2022 Model, CI18...",appliances,Air Conditioners
49818,"Blue Star 0.8 Ton 3 Star Inverter Split Ac (Copper, Turbo Cool, Gold Fins, Comfort Sleep, Self Clean Technology, Multi Sen...",appliances,Air Conditioners
1193,"Carrier 2 Ton 5 Star AI Flexicool Inverter Split AC (Copper, Convertible 6-in-1 Cooling,Dual Filtration with HD & PM 2.5 F...",appliances,Air Conditioners
19293,"Blue Star 1 Ton 3 Star Convertible 4 in 1 Cooling Inverter Split AC (Copper, Multi Sensors, Stabalizer Free Operation, Dus...",appliances,Air Conditioners
15079,"Cruise 1.5 Ton 3 Star Inverter Split AC with 7-Stage Air Filtration (100% Copper, Convertible 4-in-1, PM 2.5 Filter, 2022 ...",appliances,Air Conditioners
22074,"AmazonBasics 1.5 Ton 5 Star Inverter Split AC (White, Air Purifier, Copper)",appliances,Air Conditioners
22451,"Voltas 1 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 123V Vectra Elegant, ...",appliances,Air Conditioners
22074,"Samsung 1 Ton 5 Star Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Filter, 2023 Model AR12CY5...",appliances,Air Conditioners
18467,"Carrier 2 Ton 3 Star AI Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling,Dual Filtration with HD & PM 2.5 F...",appliances,Air Conditioners
18896,"Lloyd 1.5 Ton 5 Star Fixed Speed Window Ac (Copper, 2023 Model, White With Silver Deco Strip, Glw18C5Xwgmr)",appliances,Air Conditioners
28484,"Lloyd 1.0 Ton 3 Star Fixed Speed Window AC (Copper, 2023 Model, White with Silver Deco Strip, GLW12C3XWSEW)",appliances,Air Conditioners
9101,Panasonic 1 Ton 3 Star Wi-Fi Inverter Split Air Conditioner (White),appliances,Air Conditioners
48711,"Whirlpool 1.0 Ton 5 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I1...",appliances,Air Conditioners
15543,"Samsung 1.5 Ton 3 Star Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Fil...",appliances,Air Conditioners
14875,"Haier 1.5 Ton 3 Star Frost Self Clean Inverter Split AC(100% Grooved copper, Super Anti-corrosion, 2023 Model, HSU17V-TMS3...",appliances,Air Conditioners
14425,Hitachi Split Ac - 1.5 Ton Kiyora 5200Fx I Fresh Inverter - R32 - RSRG518FFEO (Gold),appliances,Air Conditioners
7340,"Lloyd 2.0 Ton 5 Star Inverter Split Ac (5 In 1 Convertible, Copper, Anti-Viral + Pm 2.5 Filter, 2023 Model, White With Gol...",appliances,Air Conditioners
5616,"Samsung 1.5 Ton 5 Star Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Fil...",appliances,Air Conditioners
16921,"Panasonic 1.5 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Wa...",appliances,Air Conditioners
23168,"Blue Star 1.5 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydr...",appliances,Air Conditioners
49031,"Blue Star 1.5 Ton 5 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydr...",appliances,Air Conditioners
6460,"Panasonic 1 Ton 3 Star Inverter Split Air Conditioner (Copper, PM 2.5 Air Purification, 2022 Model, CS/CU-RU12XKYA, White)",appliances,Air Conditioners
38837,"Amazon Basics 1 Ton, 5 Star, Wi-Fi Enabled Smart(Alexa/Google Assistant), Single Rotary Inverter Split AC (Copper Condense...",appliances,Air Conditioners
21801,"IFB 1 Ton 3 Star Twin Inverter Split Fastcool Silver Series AC (Copper, PM 0.3 Filter, IACI12SA3G3C, 2021 Model, Ivory Matte)",appliances,Air Conditioners
6320,"Samsung 1.5 Ton 5 Star Wi-fi Enabled, Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Ant...",appliances,Air Conditioners
4919,"LG 1.5 Ton 3 Star DUAL Inverter Window AC (Copper, Convertible 4-in-1 cooling, HD Filter, 2022 Model, PW-Q18WUXA, White)",appliances,Air Conditioners
17203,"Lloyd 2.0 Ton 3 Star Inverter Split Ac (5 In 1 Convertible, Copper, Anti-Viral + Pm 2.5 Filter, 2023 Model, White With Sil...",appliances,Air Conditioners
7340,"Lloyd 1.0 Ton 2 Star Fixed Speed Split AC (Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White, GLS12C2XWASD)",appliances,Air Conditioners
41840,"Voltas 2 Ton 5 Star, Inverter Split AC(Copper,4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 245V Vectra Plus, White)",appliances,Air Conditioners
48283,"Lloyd 1.5 Ton 4 Star Fixed Speed Window Ac (Copper, 2023 Model, White With Golden Deco Strip, Glw18C4Ywgew)",appliances,Air Conditioners
38546,"Voltas 1.5 Ton 3 Star, Fixed Speed Window AC (Copper, Turbo Mode, 2023 Model, 183 Vectra Pearl, White)",appliances,Air Conditioners
24053,"LG 2.0 Ton 3 Star AI DUAL Inverter Split AC (Copper, Super Convertible 6-in-1 Cooling, 4 Way Swing, HD Filter with Anti-Vi...",appliances,Air Conditioners
28317,"Voltas 1 Ton 3 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 123V Vectra Elite, Wh...",appliances,Air Conditioners
46055,"LG 1.5 Ton 3 Star Hot & Cold DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, 4 Way Swing & Anti Allergic...",appliances,Air Conditioners
41194,"AmazonBasics 1 Ton 3 Star Split Ac (White, Copper, Anti Corrosion Coating)",appliances,Air Conditioners
16121,"Voltas 1.5 Ton 3 Star, Inverter Window AC (Copper, 2-in-1 Adjustable Mode, 2023 Model, 183V Vertis Elite, White)",appliances,Air Conditioners
5538,"Panasonic 1 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Way ...",appliances,Air Conditioners
37332,"Blue Star 1.5 Ton 5 Star Convertible 5 in 1 Cooling Inverter Split AC (Copper, 4 Way Swing, Stabalizer Free Operation, Dus...",appliances,Air Conditioners
41540,"Samsung 2 Ton 3 Star Wi-fi Enabled Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Anti-bacterial Filter, 2023...",appliances,Air Conditioners
42650,"LG 1 Ton 5 Star AI+ DUAL Inverter Wi-Fi Split AC (Copper, Super Convertible 6-in-1 Cooling, HD Filter with Anti-Virus Prot...",appliances,Air Conditioners
34857,"Amazon Basics 1.5 Ton, 5 Star, Wi-Fi Enabled Smart(Alexa/Google Assistant), Twin Rotary Inverter Split AC (Copper Condense...",appliances,Air Conditioners
6320,Hitachi Split Ac - 1.5 Ton Shizen 3100S?ò Inverter - R32 - RSQG318HFEOF (Gold),appliances,Air Conditioners
4576,"Blue Star 0.8 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydr...",appliances,Air Conditioners
15595,Voltas 1 Ton 3 Star Window AC (123 Lyi/123 LZF White),appliances,Air Conditioners
46689,"Cruise 1 Ton [Portable Antibacterial Coating, Dust Filter, Air Purifier, Dehumidifier Portable Ac (Copper, Cpcatf-Pq3S12, ...",appliances,Air Conditioners
31538,"Panasonic 2 Ton 4 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, 4 Way ...",appliances,Air Conditioners
42650,"Panasonic 2 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, Twin Cool, PM 0....",appliances,Air Conditioners
49818,"Blue Star 2 Ton 3 Star Convertible 4 in 1 Cooling Inverter Split AC (Copper, Smart Ready, Auto Defrost, Multi Sensors,Stab...",appliances,Air Conditioners
15079,"Lloyd 1.5 Ton 2 Star Fixed Speed Split AC (Copper, Anti-Viral + PM 2.5 Filter, 2023 Model, White, GLS18C2XWASS)",appliances,Air Conditioners
22074,"Carrier 1 Ton 3 Star Fixed Speed Split AC (Copper,Auto Cleanser, Economic Sleep Mode, High Density Filter for Dust Filtrat...",appliances,Air Conditioners
41194,Voltas SAC 123 Vectra Platina Fixed Window AC 1 Ton,appliances,Air Conditioners
21954,Hitachi SPLIT AC - 1.0 Ton HITACHI SHIZEN 3100S INVERTER - R32 - RAPG312HFEOZ1 (Gold),appliances,Air Conditioners
24473,"Samsung 1 Ton 3 Star Wind-Free Technology Inverter Split AC (Copper, Convertible 5-in-1 Cooling Mode, Easy Filter Plus (An...",appliances,Air Conditioners
44513,"Daikin 1.5 Ton 5 Star Inverter Split AC (Copper, PM 1.0 Filter, 2022 Model, JTKJ50U, White)",appliances,Air Conditioners
6795,"Panasonic 1.5 Ton 3 Star Hot and Cold Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, T...",appliances,Air Conditioners
7090,"Whirlpool 1.5 Ton 4 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I3...",appliances,Air Conditioners
46183,"Voltas 1.5 Ton 3 Star, Inverter Split AC(Copper, 5-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 183V Vertis Emeral...",appliances,Air Conditioners
2159,"Hitachi 1.5 Ton 5 Star Inverter Split AC (Copper, Dust Filter, 2022 Model, RSRG518HFEOZ1, White)",appliances,Air Conditioners
21954,"LG 1.5 Ton 3 Star DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, HD Filter with Anti-Virus Protection, ...",appliances,Air Conditioners
1364,"Blue Star 2 Ton 3 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydrop...",appliances,Air Conditioners
4807,"Whirlpool 2.0 Ton 3 Star, Flexicool Inverter Split AC (Copper, Convertible 4-in-1 Cooling Mode, HD Filter 2023 Model, S3I3...",appliances,Air Conditioners
6501,OGENERAL AMGB09BAWA-B WINDOW AC 0.75 TON 5 STAR (White),appliances,Air Conditioners
16921,"Panasonic 1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, n...",appliances,Air Conditioners
2695,Small Personal Air Conditioners Mini Air Conditioner Portable AC Fan with 3 Wind Speed & Humidifier & 7 Colorful Nightligh...,appliances,Air Conditioners
1364,"Godrej 1.5 Ton 3 Star Inverter Split AC (Copper, 2022 model, 5-in-1 convertible, Nano-Coated anti-viral filter AC 1.5T GIC...",appliances,Air Conditioners
42859,"Panasonic 1.5 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, n...",appliances,Air Conditioners
45363,Voltas 1.5 Ton 5 Star Inverter Window AC (Copper 185V DZA White),appliances,Air Conditioners
46717,"Carrier 1.5 Ton 3 Star Window AC (Copper, Estrella Dx, White)",appliances,Air Conditioners
33969,"Blue Star 1 Ton 5 Star Fixed Speed Window AC (Copper, Turbo Cool, Humidity Control, Fan Modes-Auto/High/Medium/Low, Hydrop...",appliances,Air Conditioners
2695,"Amazon Basics 1 Ton 4 Star Fixed Speed Window AC (Copper, Turbo Cool, Dust Filter, 2022 Model, White)",appliances,Air Conditioners
7805,"Voltas 2 Ton 5 Star Inverter Split AC (Copper Condenser, 245V EAZS, White)",appliances,Air Conditioners
27357,"Panasonic 1.5 Ton 4 Star Wi-Fi Twin-Cool Inverter Split Air Conditioner (Copper, Shield Blu Anti-Corrosion Technology, nan...",appliances,Air Conditioners
10762,"Carrier 1.5 Ton 3 Star AI Flexicool Hybridjet Inverter Split AC (Copper, 4-in-1 Flexicool with Anti-Viral Guard, Smart Ene...",appliances,Air Conditioners
3494,"Daikin 1.8 Ton 3 Star Inverter Split AC (Copper, Anti Bacterial Filter, 2022 Model, ATKL60UV16, White)",appliances,Air Conditioners
9606,"Voltas 1 Ton 5 Star, Inverter Split AC(Copper, 4-in-1 Adjustable Mode, Anti-dust Filter, 2023 Model, 125V Vectra Elite, Wh...",appliances,Air Conditioners
835,"LG 2 Ton 4 Star DUAL Inverter Wi-Fi Window AC (Copper, Convertible 4-in-1 cooling, HD Filter with Anti Virus Protection, 2...",appliances,Air Conditioners
38837,"Haier 1.5 Ton 5 Star Frost Self Clean Inverter Split AC(Intelli Convertible 7-in-1, 2023 Model, HSU18K-PYS5BE-INV, White)",appliances,Air Conditioners
9798,"Haier 1.0 Ton 3 Star Frost Self Clean Inverter Split AC(100% Grooved copper, Super Anti-corrosion, 2023 Model, HSU11V-TMS3...",appliances,Air Conditioners
44311,"LG 1.5 TON 5 STAR AI Convertible 6-in-1 Split AC with Anti Virus Protection, 2022 MODEL, (PS-Q19ENZE,WHITE)",appliances,Air Conditioners
31538,"LG 2 Ton 3 Star Hot & Cold DUAL Inverter Split AC (Copper, Super Convertible 5-in-1 Cooling, 4 Way Swing & HD Filter with ...",appliances,Air Conditioners
4576,"ALLWIN TAFTA High Quality Metal Special Coated Floor Mounted Split Outdoor AC Stand for 1 Ton, 1.1 Ton, 1.2 Ton, 1.5 Ton, ...",appliances,Air Conditioners
16921,"Panasonic 2 Ton 3 Star Wi-Fi Inverter Smart Split AC (Copper Condenser, 7 in 1 Convertible with additional AI Mode, PM 0.1...",appliances,Air Conditioners
22451,"Hexzone Floor AC Stand Certified Special Coated Super Quality Split Ac Air Conditioner Outdoor Unit Stand for 1 Ton, 1.1 T...",appliances,Air Conditioners
9687,"Hitachi 1.5 Ton 5 Star Window AC (Copper, Dust Filter, 2021 Model, RAV518EEDO, White), Extra Large",appliances,Air Conditioners
16051,"Blue Star 1.5 Ton 3 Star Inverter Wi-Fi Split AC (Copper, Convertible 4-in-1 Cooling Mode, 2022 Model, IA318VNUS, White)",appliances,Air Conditioners
46971,"Panasonic 2 Ton 3 Star Hot and Cold Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, Twi...",appliances,Air Conditioners
2695,"Panasonic 1.5 Ton 5 Star Window AC (Copper, PM 2.5 Filter, 2022 Model, CW-XN182AM White)",appliances,Air Conditioners
33654,"Haier 1.5 Ton 3 Star Frost Self Clean Inverter Split AC(5-in-1 Easy convertible, 2023 Model, HSU18K-PYS3BE1-INV, White)",appliances,Air Conditioners
20426,"Candy 1.5 Ton 4 Star Dual DC Inverter Split AC (Copper, 2022 Model, C18S4IN-CG, White)",appliances,Air Conditioners
33969,"Haier 1.0 Ton 5 Star Inverter Split AC(Intelli Convertible 7-in-1, Triple Inverter+ Technology, 2023, HSU13E-TXG5BE-INV, W...",appliances,Air Conditioners
14579,"Voltas 1.4 Ton 5 Star Inverter Adjustable Split AC (Copper, 2021 175V ADJ, White)",appliances,Air Conditioners
28540,"O-General 1.5 Ton 5 Star EFFICIENT & TROPICAL INVERTER Split Air Conditioner - White (ASGG18CGTB-B, Copper Condenser)",appliances,Air Conditioners
42500,"Voltas 2 Ton 2 Star, Fixed Speed Window AC (Copper, Turbo Mode, 2023 Model, 242 Vectra Plus, White)",appliances,Air Conditioners
38546,"ONIDA 1.5 Ton 3 Star Inverter Split AC (Copper, 2 Way Swing, Dust Filter, 2023 Model, IR183DAS, White)",appliances,Air Conditioners
16921,"Portable Air Conditioner,Office Air Conditioner in Three Speeds,Portable Evaporative Cooling Fan with Spray for Home Bedro...",appliances,Air Conditioners
45612,"Blue Star 2.0 Ton 3 Star Fixed Speed Split AC (Copper, FA324YLU, 2022, White)",appliances,Air Conditioners
24863,"Blue Star 1.5 Ton 5 Star Inverter Window AC (Copper, Inverter Compressor Technology, Turbo Cool, Energy Saver, Multi Senso...",appliances,Air Conditioners
15543,"Godrej 1.25 Ton 3 Star Inverter Split AC (AC 1.25T GIC 15STC3-WTA Split, Copper, Tri-Filter Air Purification System, White)",appliances,Air Conditioners
9798,"Daikin 1.8 Ton 2 Star Fixed Speed Split AC (Copper, Anti Bacterial Filter, 2022 Model, FTE60U, White)",appliances,Air Conditioners
2695,"Hitachi 1 Ton 3 Star Inverter Split AC (Copper, Dust Filter, 2021 Model, RAPG311HEEA White)",appliances,Air Conditioners
47129,Voltas 1.5 Ton 5 Star Inverter Split AC (Copper SAC 185V CAZAF White),appliances,Air Conditioners
42650,"Daikin 1.5 Ton 4 Star Hot & Cold Heat Pump Inverter Split Air Conditioners (Copper, Upgraded Series, 2021 Model,FTHT50UV, ...",appliances,Air Conditioners
18433,"Panasonic 1 Ton 5 Star Wi-Fi Inverter Smart Split AC (Copper, 7 in 1 Convertible with additional AI Mode, 4 Way Swing, nan...",appliances,Air Conditioners
41740,"LG 1.5 Ton 5 Star AI DUAL Inverter Wi-Fi Split AC (Copper, AI Convertible 6-in-1 Cooling, Anti Allergy Filter, 2022 Model,...",appliances,Air Conditioners
7090,Voltas Split AC 1.5 Ton 3 Star (SAC 183 DZR),appliances,Air Conditioners
41953,Voltas 1.5 Ton 4 star 184V DAZR Adjustable Inverter AC,appliances,Air Conditioners
26860,SOFTSPUN Microfiber Cloth - 4 pcs - 40x40 cms - 340 GSM Grey- Thick Lint & Streak-Free Multipurpose Cloths - Automotive Mi...,car & motorbike,All Car & Motorbike Products
28994,"Involve Your Senses One Musk Organic Car Perfume Bar, Involve Your Senses Strong Fiber Air Freshener to Freshen'up Your Ca...",car & motorbike,All Car & Motorbike Products
27735,ShineXPro Microfiber Car Cleaning Cloth - OG Soft 500 GSM Extra Large (35x75 CM) Microfiber Cloth for Car and Bike - Suede...,car & motorbike,All Car & Motorbike Products
41953,"pTron Bullet Pro 36W PD Quick Charger, 3 Port Fast Car Charger Adapter - Compatible with All Smartphones & Tablets (Black)",car & motorbike,All Car & Motorbike Products
43648,"Pidilite WD-40, Multipurpose Car care Spray, 420ml Rust Remover, Lubricant, Stain Remover, Powerful Chimney Cleaner, Degre...",car & motorbike,All Car & Motorbike Products
13534,Jopasu Car Duster,car & motorbike,All Car & Motorbike Products
11738,HSR Car Accessories in 10PCS/1Set Car Wiper Detergent Effervescent Tablets Washer Auto Windshield Cleaner Glass Wash Clean...,car & motorbike,All Car & Motorbike Products
10125,AutokraftZ Black Uv Sunblock protection with thumb hole Arm sleeves for unisex_2,car & motorbike,All Car & Motorbike Products
23699,"SOFTSPUN Microfiber Cleaning Cloths, 8 pcs 40x40cms 280GSM Multicolor! Highly Absorbent Lint and Streak Free Multipurpose ...",car & motorbike,All Car & Motorbike Products
21035,3M Foaming Car Interior Cleaner (580 g) | Upholstery & Leather cleaner | Removes tough stains & dirt inside your car,car & motorbike,All Car & Motorbike Products
11116,"Godrej aer twist | Long-lasting, Spill-proof Car Freshener | Fresh Lush Green (45g)",car & motorbike,All Car & Motorbike Products
37795,"Portronics AUTO 12 in-Car Bluetooth Receiver for Handsfree Calling, Music System, Supports All Smartphones (Black)",car & motorbike,All Car & Motorbike Products
16051,"Cif Abrasive Surface Cleaner Cream, Lemon| Kitchen & Bathroom, Removes Grease, Dirt & Tough Stains with Natural Cleaning P...",car & motorbike,All Car & Motorbike Products
22451,3M Car Dashboard Dresser (250 ml) | Restore Gloss on Dashboard and other plastic parts | Protection from UV rays & fading,car & motorbike,All Car & Motorbike Products
6656,Motul C2 Chain Lube for All Bikes (150 ml),car & motorbike,All Car & Motorbike Products
48175,"WeCool C1 Car Mobile Holder with One Click Technology,360?? Rotational, Strong Suction Cup,Compatible with 4 to 6 Inch Devi...",car & motorbike,All Car & Motorbike Products
4487,Vega Crux Black Helmet-M,car & motorbike,All Car & Motorbike Products
23699,SOFTSPUN Microfiber Cloth - 5pcs - 40x40cms - 340GSM Multi-Color - Thick Lint & Streak-Free Multipurpose Cloths - Automoti...,car & motorbike,All Car & Motorbike Products
37527,"ORJILO Super Soft Microfiber Car Duster Exterior with Extendable Handle, Car Brush Duster for Car Cleaning Dusting - Grey",car & motorbike,All Car & Motorbike Products
9798,"3M Car Wash Shampoo, 250ml | High Foam Car Cleaning | Remove tough dirt | Safe on paint",car & motorbike,All Car & Motorbike Products
5423,ShineXPro Microfiber Cloth for Car - PureMagic 1100 GSM Twisted Loop Super Absorbent Towel - Edgeless Design with Plush Pi...,car & motorbike,All Car & Motorbike Products
27735,"Pidilite WD-40, Multipurpose Spray for Home Improvement, Frees jammed locks & Rust Parts, Adhesive remover, Grill & stove ...",car & motorbike,All Car & Motorbike Products
1975,3M Car wash Shampoo (1L) | High Foam | Remove tough dirt | Safe on paint,car & motorbike,All Car & Motorbike Products
9798,"Pidilite WD 40, 500 ml Multipurpose Smart Straw Spray, for Auto Maintenance, Rust Remover,Home Improvement,Loosens Stuck &...",car & motorbike,All Car & Motorbike Products
37527,"Ambi Pur Car Air Freshener Refill Aerosol, Aqua, 7.5 ml",car & motorbike,All Car & Motorbike Products
23168,"CQLEK?? 2022 New Version-Car Phone Holder Mount, Rearview Mirror Phone Holder for Car, 360??Rotatable and Retractable Car Ph...",car & motorbike,All Car & Motorbike Products
32153,INVOLVE Music Retro Fragrance Gel Car Perfume with DrivFRESH | Water Based Car Air Freshener - IMUS01-85g,car & motorbike,All Car & Motorbike Products
41540,"AmazonBasics 16-Gauge Speaker Wire - 100 Feet, Transparent",car & motorbike,All Car & Motorbike Products
42859,"Top Team Heavy Duty Multipurpose Use Cycle, Bike, Helmet Oil Rubbed Cable Lock with Keys (Color - May Vary). (DL)",car & motorbike,All Car & Motorbike Products
7832,Waxpol Silky Touch Liquid Wax Polish (for High Gloss & Hydrophobic Protection) 300 ml,car & motorbike,All Car & Motorbike Products
19647,MANOGYAM Cycle Foot Air Pump | Bike Pump | Cycle Pump | Portable Bike Foot Pump | Air Pump | Foot Pump | Bicycle Air Pump ...,car & motorbike,All Car & Motorbike Products
24741,ShineXPro Microfiber Cloth for Car - Workhorse Terry 400 GSM Microfiber Cloth - 4Pcs - 40x40 CM - Multipurpose Microfiber ...,car & motorbike,All Car & Motorbike Products
34666,Double R Bags Multi Compartments Collapsible Portable Car Accessories for Trunk Dicky Boot Organizer Storage for Garage Se...,car & motorbike,All Car & Motorbike Products
4919,"Eltron Turbo ELT9FHFHGF52 1 Month Warranty Original DC Power Mini Driving Fog Light Universal For All Motorcycle, Bikes, S...",car & motorbike,All Car & Motorbike Products
15079,"Waxpol Vinyl & Leather Polish,125g",car & motorbike,All Car & Motorbike Products
14425,"Powerplus Steel Air Pump for (Cycles,Bikes,Cars,mopeds etc) with Needle",car & motorbike,All Car & Motorbike Products
8086,Abundance Combo Key case Genuine Replacement Key Shell Compatible for Honda I-VTEC Amaze BRIO BRV City Civic CRV Jazz etc....,car & motorbike,All Car & Motorbike Products
18896,Castrol POWER1 10W-30 4T Synthetic Engine Oil for Bikes 1L,car & motorbike,All Car & Motorbike Products
1193,"SKYCELL 360??Rotatable and Retractable Car Phone Holder, Multifunctional Adjustable Mount, Universal Rearview Mirror Phone ...",car & motorbike,All Car & Motorbike Products
14579,Turtle Wax ICE Seal N Shine - Improved Formula,car & motorbike,All Car & Motorbike Products
21450,NABAAT Universal Waterproof Dust Cycle / Bicycle Cover for Outdoor Rain/ Sun/ Snow/ Corrosion Protection (Black & Silver),car & motorbike,All Car & Motorbike Products
21035,Pidilit Bike Liquid Polish (100 ml) & Car & Bike Shampoo 100 ml |,car & motorbike,All Car & Motorbike Products
8034,"FABTEC 96 LED Mercury Bar Light LED Fog Light for Cars (21 Inch,White)",car & motorbike,All Car & Motorbike Products
13534,"Wavex Upholstery and Carpet Cleaner 1 LTR | for Carpet, Upholstery, Fabric, Car Interiors, Seat, Dashboard, Mat | Includes...",car & motorbike,All Car & Motorbike Products
4487,"PRIVILION GLOBALE Portable High Pressure Washing Water Gun, Adjustable Multifunction Pressure Washer Nozzle Spray Gun Dire...",car & motorbike,All Car & Motorbike Products
45465,"GIZGA essentials Car Phone Stand, Universal Air-Vent Mount Mobile Holder/Tablet Mount Mobile Holder, Steady Grip & Rounded...",car & motorbike,All Car & Motorbike Products
12338,Sheen Microfiber Cleaning Cloth 800 GSM (Set Of 3) Multicolor,car & motorbike,All Car & Motorbike Products
21801,Steelbird SBH-23 GT Plus Open Face ISI Certified Helmet with Inner Sun Shield,car & motorbike,All Car & Motorbike Products
5837,MANKY Car USB Atmosphere Ambient Star Light car interior lights LED decorative armrest box car roof full star projection l...,car & motorbike,All Car & Motorbike Products
